valid_time,number,expver,tp,tp_mm
1988-02-01,0,0001,0.003520367491675881,102.09065725860054
1988-03-01,0,0001,0.007195182226379861,223.0506490177757
1988-04-01,0,0001,0.002334344164269773,70.0303249280932
1988-05-01,0,0001,0.00025066845782647715,7.7707221926207914
1988-06-01,0,0001,0.0001184668712179952,3.554006136539856
1988-07-01,0,0001,6.256751728239738e-05,1.9395930357543187
1988-08-01,0,0001,1.5163293784236235e-05,0.47006210731132325
1988-09-01,0,0001,0.0014170897281590461,42.51269184477138
1988-10-01,0,0001,0.0004549573787143678,14.103678740145401
1988-11-01,0,0001,0.0011110448161952863,33.33134448585859
1988-12-01,0,0001,0.003537980850846595,109.67740637624445
1989-01-01,0,0001,0.004794745454949736,148.63710910344182
1989-02-01,0,0001,0.004314447623660851,120.80453346250383
1989-03-01,0,0001,0.004861404467751832,150.7035385003068
1989-04-01,0,0001,0.0036548637318325333,109.645911954976
1989-05-01,0,0001,0.00015412706961928264,4.7779391581977615
1989-06-01,0,0001,0.00013045512310290612,3.9136536930871837
1989-07-01,0,0001,0.00019320004073693797,5.989201262845077
1989-08-01,0,0001,5.516505939730881e-05,1.7101168413165733
1989-09-01,0,0001,0.0002114587640088939,6.343762920266817
1989-10-01,0,0001,0.0004929835218788641,15.282489178244788
1989-11-01,0,0001,0.001097712141370094,32.93136424110282
1989-12-01,0,0001,0.0033997075556020536,105.39093422366366
1990-01-01,0,0001,0.006086021358557513,188.66666211528292
1990-02-01,0,0001,0.0040328688635565685,112.92032817958392
1990-03-01,0,0001,0.0016225860287073107,50.30016688992663
1990-04-01,0,0001,0.0013510727714827293,40.53218314448188
1990-05-01,0,0001,0.0003094445404170763,9.592780752929364
1990-06-01,0,0001,0.0002460155305778811,7.380465917336433
1990-07-01,0,0001,2.007165432466666e-05,0.6222212840646664
1990-08-01,0,0001,0.0002778839118249238,8.614401266572639
1990-09-01,0,0001,3.2315489540931065e-05,0.9694646862279319
1990-10-01,0,0001,0.0020058155531905517,62.180282148907104
1990-11-01,0,0001,0.00272792220760095,81.8376662280285
1990-12-01,0,0001,0.004768788883302065,147.832455382364
1991-01-01,0,0001,0.005782869828580505,179.26896468599566
1991-02-01,0,0001,0.0040232631519251175,112.65136825390329
1991-03-01,0,0001,0.0033701274424405717,104.47395071565772
1991-04-01,0,0001,0.0008150091398441068,24.450274195323203
1991-05-01,0,0001,1.7298554945144284e-05,0.5362552032994727
1991-06-01,0,0001,1.3450496108479398e-05,0.40351488325438195
1991-07-01,0,0001,5.0078509219835e-05,1.552433785814885
1991-08-01,0,0001,0.00010035435310632677,3.1109849462961296
1991-09-01,0,0001,0.00025286763425745444,7.586029027723633
1991-10-01,0,0001,0.0012332248071936537,38.22996902300327
1991-11-01,0,0001,0.0022111022189443335,66.33306656833001
1991-12-01,0,0001,0.0041740426430166375,129.39532193351576
1992-01-01,0,0001,0.0069738629588553,216.1897517245143
1992-02-01,0,0001,0.0047449544520781,137.6036791102649
1992-03-01,0,0001,0.0012169119788148722,37.724271343261044
1992-04-01,0,0001,0.0002825024439114171,8.475073317342513
1992-05-01,0,0001,1.5811192840907266e-06,0.04901469780681252
1992-06-01,0,0001,0.000617891573348822,18.536747200464657
1992-07-01,0,0001,6.91907402481984e-05,2.1449129476941504
1992-08-01,0,0001,0.00019444496752581565,6.027793993300285
1992-09-01,0,0001,2.8041024390833e-05,0.84123073172499
1992-10-01,0,0001,0.0012367585102696906,38.33951381836041
1992-11-01,0,0001,0.0020430387924309274,61.291163772927824
1992-12-01,0,0001,0.0028688570329320913,88.93456802089483
1993-01-01,0,0001,0.008152610296253285,252.73091918385182
1993-02-01,0,0001,0.002420869075054475,67.7843341015253
1993-03-01,0,0001,0.004868511571926596,150.92385872972446
1993-04-01,0,0001,0.0011139076063533615,33.417228190600845
1993-05-01,0,0001,0.00018514007169068473,5.739342222411226
1993-06-01,0,0001,1.4877241748780484e-05,0.4463172524634145
1993-07-01,0,0001,2.7262163557411363e-05,0.8451270702797523
1993-08-01,0,0001,0.000847335598869353,26.267403564949944
1993-09-01,0,0001,0.00033240088698664077,9.972026609599224
1993-10-01,0,0001,0.0023246071674236373,72.06282219013275
1993-11-01,0,0001,0.003002371798540023,90.07115395620069
1993-12-01,0,0001,0.006840893084247251,212.06768561166479
1994-01-01,0,0001,0.006441930743291414,199.69985304203382
1994-02-01,0,0001,0.0064732888498458445,181.25208779568365
1994-03-01,0,0001,0.0021473636401435608,66.56827284445038
1994-04-01,0,0001,0.00124389964809645,37.316989442893494
1994-05-01,0,0001,6.338763792491014e-05,1.9650167756722143
1994-06-01,0,0001,4.90382629614576e-06,0.14711478888437282
1994-07-01,0,0001,4.222062417663914e-05,1.3088393494758133
1994-08-01,0,0001,0.0001877448823795926,5.820091353767371
1994-09-01,0,0001,0.00046946171726289064,14.08385151788672
1994-10-01,0,0001,0.0006710161235122447,20.801499828879585
1994-11-01,0,0001,0.001833569524364619,55.00708573093857
1994-12-01,0,0001,0.0045605415518480755,141.37678810729034
1995-01-01,0,0001,0.005829130722211828,180.70305238856665
1995-02-01,0,0001,0.0027457764939672388,76.88174183108268
1995-03-01,0,0001,0.003586925885951795,111.19470246450565
1995-04-01,0,0001,0.00023431123337171473,7.0293370011514416
1995-05-01,0,0001,0.00023573517359623962,7.307790381483428
1995-06-01,0,0001,2.1424883713119666e-06,0.064274651139359
1995-07-01,0,0001,1.9896797749906174e-05,0.6168007302470914
1995-08-01,0,0001,0.000297163050967362,9.212054579988221
1995-09-01,0,0001,0.0005458053626982602,16.374160880947805
1995-10-01,0,0001,0.00039366245650757347,12.203536151734777
1995-11-01,0,0001,0.0008951967680674937,26.85590304202481
1995-12-01,0,0001,0.0028630270270146477,88.75383783745409
1996-01-01,0,0001,0.0055346089669020175,171.57287797396253
1996-02-01,0,0001,0.003568753156800909,103.49384154722637
1996-03-01,0,0001,0.002708832153168921,83.97379674823657
1996-04-01,0,0001,0.0009051316669756827,27.15395000927048
1996-05-01,0,0001,0.0002720370123470004,8.433147382757012
1996-06-01,0,0001,0.0001348725128539049,4.046175385617147
1996-07-01,0,0001,6.553130288661414e-05,2.0314703894850386
1996-08-01,0,0001,0.0009947426225387032,30.837021298699796
1996-09-01,0,0001,0.0004313224328156962,12.939672984470887
1996-10-01,0,0001,0.00045670003675415125,14.15770113937869
1996-11-01,0,0001,0.0019441828274355936,58.325484823067804
1996-12-01,0,0001,0.005461790915723967,169.315518387443
1997-01-01,0,0001,0.007951915668093754,246.5093857109064
1997-02-01,0,0001,0.0053281598591242065,149.18847605547776
1997-03-01,0,0001,0.00315183088934485,97.70675756969034
1997-04-01,0,0001,0.0012149301640397528,36.44790492119258
1997-05-01,0,0001,0.00011414019664107625,3.5383460958733637
1997-06-01,0,0001,1.2139797749563803e-06,0.03641939324869141
1997-07-01,0,0001,1.3226606801955596e-05,0.4100248108606235
1997-08-01,0,0001,0.0007191126518491193,22.2924922073227
1997-09-01,0,0001,0.0011393009452077662,34.17902835623299
1997-10-01,0,0001,0.0002203480602684341,6.830789868321458
1997-11-01,0,0001,0.0012900319954583306,38.70095986374992
1997-12-01,0,0001,0.0009991931237318295,30.974986835686714
1998-01-01,0,0001,0.00390891024148239,121.1762174859541
1998-02-01,0,0001,0.0035503129022304643,99.408761262453
1998-03-01,0,0001,0.0017283552385224034,53.57901239419451
1998-04-01,0,0001,0.000869443297891976,26.083298936759277
1998-05-01,0,0001,3.076669231810275e-05,0.9537674618611852
1998-06-01,0,0001,0.0009007817399512971,27.023452198538912
1998-07-01,0,0001,3.7111236610432084e-05,1.1504483349233947
1998-08-01,0,0001,0.00018607790110192803,5.768414934159769
1998-09-01,0,0001,8.354716014701965e-05,2.5064148044105896
1998-10-01,0,0001,0.001011557163492781,31.35827206827621
1998-11-01,0,0001,0.002104596870512654,63.137906115379614
1998-12-01,0,0001,0.001549542761015071,48.0358255914672
1999-01-01,0,0001,0.003621983869444122,112.28149995276777
1999-02-01,0,0001,0.006707370668800233,187.8063787264065
1999-03-01,0,0001,0.005863476950764619,181.7677854737032
1999-04-01,0,0001,0.0013164265566871821,39.492796700615465
1999-05-01,0,0001,9.995481161068617e-05,3.0985991599312714
1999-06-01,0,0001,1.1489505157750587e-05,0.3446851547325176
1999-07-01,0,0001,0.00025809621973999516,8.000982811939851
1999-08-01,0,0001,0.00015448878287473438,4.789152269116766
1999-09-01,0,0001,0.0011433411936339626,34.30023580901888
1999-10-01,0,0001,0.00141400252304191,43.83407821429921
1999-11-01,0,0001,0.0002892077996671242,8.676233990013728
1999-12-01,0,0001,0.002192411985664279,67.96477155559265
2000-01-01,0,0001,0.006577079659465843,203.8894694434411
2000-02-01,0,0001,0.005150516802892065,149.3649872838699
2000-03-01,0,0001,0.0036107559401721027,111.93343414533518
2000-04-01,0,0001,0.0004946634675328769,14.839904025986305
2000-05-01,0,0001,0.0003113603678701672,9.652171403975185
2000-06-01,0,0001,0.00023090763605903924,6.927229081771177
2000-07-01,0,0001,3.232266642678304e-05,1.0020026592302742
2000-08-01,0,0001,0.0002261477824689546,7.010581256537592
2000-09-01,0,0001,0.00017537634107263014,5.2612902321789035
2000-10-01,0,0001,0.001155919334085114,35.833499356638534
2000-11-01,0,0001,0.00043124013366644163,12.937204009993248
2000-12-01,0,0001,0.0035711874572146142,110.70681117365304
2001-01-01,0,0001,0.0095753149953954,296.8347648572574
2001-02-01,0,0001,0.007600474134699599,212.81327577158876
2001-03-01,0,0001,0.00447522937345186,138.7321105770077
2001-04-01,0,0001,0.0008654671915647587,25.96401574694276
2001-05-01,0,0001,0.00015238085785950907,4.723806593644781
2001-06-01,0,0001,6.518813411702464e-05,1.9556440235107393
2001-07-01,0,0001,3.0279204595319743e-05,0.938655342454912
2001-08-01,0,0001,0.0006459805350189832,20.025396585588478
2001-09-01,0,0001,0.0003256364175812144,9.769092527436433
2001-10-01,0,0001,0.0008156850524766051,25.28623662677476
2001-11-01,0,0001,0.0014074999413617078,42.224998240851235
2001-12-01,0,0001,0.0033159917613926663,102.79574460317266
2002-01-01,0,0001,0.0027195613557053112,84.30640202686465
2002-02-01,0,0001,0.005982346640476935,167.50570593335416
2002-03-01,0,0001,0.003554126353340082,110.17791695354254
2002-04-01,0,0001,0.0019283593936446429,57.85078180933929
2002-05-01,0,0001,0.0002493267818405438,7.729130237056858
2002-06-01,0,0001,0.00014748216774934235,4.424465032480271
2002-07-01,0,0001,0.0011861429999093407,36.77043299718956
2002-08-01,0,0001,0.0001509668472034705,4.679972263307586
2002-09-01,0,0001,0.00018187341712446977,5.456202513734093
2002-10-01,0,0001,0.002082001179655716,64.5420365693272
2002-11-01,0,0001,0.0014827515292664922,44.48254587799477
2002-12-01,0,0001,0.0020679957973191473,64.10786971689357
2003-01-01,0,0001,0.005377856497384272,166.71355141891246
2003-02-01,0,0001,0.005454178083764386,152.7169863454028
2003-03-01,0,0001,0.003853096715044677,119.44599816638498
2003-04-01,0,0001,0.0005193832755787512,15.581498267362537
2003-05-01,0,0001,0.00032657852409501495,10.123934246945463
2003-06-01,0,0001,2.2470551344765388e-06,0.06741165403429616
2003-07-01,0,0001,0.0005494675165289522,17.033493012397518
2003-08-01,0,0001,0.00045363583997478973,14.062711039218481
2003-09-01,0,0001,0.00023762488766947433,7.12874663008423
2003-10-01,0,0001,0.0004543883677435605,14.086039400050375
2003-11-01,0,0001,0.0006995815657992142,20.98744697397643
2003-12-01,0,0001,0.004210095085899501,130.51294766288453
2004-01-01,0,0001,0.007241171142089635,224.47630540477866
2004-02-01,0,0001,0.005991076438285902,173.74121671029116
2004-03-01,0,0001,0.002537960381091192,78.67677181382696
2004-04-01,0,0001,0.00047923408765294094,14.377022629588229
2004-05-01,0,0001,5.280246950707907e-05,1.636876554719451
2004-06-01,0,0001,2.161659921993236e-05,0.6484979765979707
2004-07-01,0,0001,0.0005059100100290628,15.683210310900947
2004-08-01,0,0001,0.0015855565695956743,49.152253657465906
2004-09-01,0,0001,0.00034408908359652603,10.322672507895781
2004-10-01,0,0001,0.0002199013938216149,6.816943208470062
2004-11-01,0,0001,0.0005909912725948853,17.72973817784656
2004-12-01,0,0001,0.002202937904822768,68.29107504950579
2005-01-01,0,0001,0.0063427616514961024,196.62561119637917
2005-02-01,0,0001,0.00708563104842955,198.3976693560274
2005-03-01,0,0001,0.0027137686763893352,84.12682896806939
2005-04-01,0,0001,0.0009310924014578844,27.932772043736534
2005-05-01,0,0001,4.264130414461263e-05,1.3218804284829917
2005-06-01,0,0001,1.091907319069619e-06,0.03275721957208857
2005-07-01,0,0001,4.874115419573446e-05,1.5109757800677683
2005-08-01,0,0001,1.4650586356275625e-05,0.45416817704454443
2005-09-01,0,0001,0.0014291618553836174,42.874855661508526
2005-10-01,0,0001,0.0012533609961731564,38.85419088136785
2005-11-01,0,0001,0.0019803255750269638,59.40976725080891
2005-12-01,0,0001,0.004516815358651639,140.0212761182008
2006-01-01,0,0001,0.007447027785079161,230.85786133745398
2006-02-01,0,0001,0.004290907825858743,120.14541912404482
2006-03-01,0,0001,0.00447537054009562,138.73648674296425
2006-04-01,0,0001,0.0010858050508590138,32.57415152577042
2006-05-01,0,0001,0.0002979413812732566,9.236182819470955
2006-06-01,0,0001,2.41178185331151e-05,0.7235345559934531
2006-07-01,0,0001,2.955019921549203e-06,0.09160561756802528
2006-08-01,0,0001,0.00013044814647322062,4.043892540669839
2006-09-01,0,0001,0.0005457073078283384,16.37121923485015
2006-10-01,0,0001,0.0009988906807925496,30.96561110456904
2006-11-01,0,0001,0.0018540060430558565,55.62018129167569
2006-12-01,0,0001,0.0023005517082257403,71.31710295499795
2007-01-01,0,0001,0.004809711163892637,149.10104608067172
2007-02-01,0,0001,0.002584553734168591,72.36750455672055
2007-03-01,0,0001,0.00480984217303604,149.10510736411726
2007-04-01,0,0001,0.0008652441888204149,25.957325664612444
2007-05-01,0,0001,7.169921041003849e-05,2.222675522711193
2007-06-01,0,0001,6.633845690277561e-05,1.9901537070832684
2007-07-01,0,0001,0.00012365361584301606,3.833262091133498
2007-08-01,0,0001,0.0001251705259777772,3.8802863053110928
2007-09-01,0,0001,0.0009736839926876781,29.210519780630342
2007-10-01,0,0001,0.0007936058119426673,24.601780170222682
2007-11-01,0,0001,0.0020362127918877055,61.08638375663117
2007-12-01,0,0001,0.0026681200140817713,82.7117204365349
2008-01-01,0,0001,0.008173038274652563,253.3641865142295
2008-02-01,0,0001,0.0027075837432438818,78.51992855407256
2008-03-01,0,0001,0.0027000373572304993,83.70115807414548
2008-04-01,0,0001,0.000565860080314548,16.97580240943644
2008-05-01,0,0001,5.3639521715010175e-06,0.16628251731653154
2008-06-01,0,0001,1.4846763427349307e-05,0.4454029028204792
2008-07-01,0,0001,2.949273779948711e-05,0.9142748717841004
2008-08-01,0,0001,0.0001721647875107692,5.337108412833845
2008-09-01,0,0001,0.00010217074410828496,3.065122323248549
2008-10-01,0,0001,0.0006367083660185328,19.73795934657452
2008-11-01,0,0001,0.0007088261263735353,21.264783791206057
2008-12-01,0,0001,0.006060282273943801,187.86875049225782
2009-01-01,0,0001,0.003939166895911283,122.11417377324976
2009-02-01,0,0001,0.005855861253696568,163.9641151035039
2009-03-01,0,0001,0.0036956508669145098,114.5651768743498
2009-04-01,0,0001,0.0010929631535525946,32.78889460657784
2009-05-01,0,0001,9.37909729914297e-05,2.9075201627343206
2009-06-01,0,0001,1.649294715000108e-06,0.04947884145000324
2009-07-01,0,0001,0.00010019232704224962,3.1059621383097387
2009-08-01,0,0001,9.124426249317402e-06,0.28285721372883943
2009-09-01,0,0001,0.00021230923359994572,6.369277007998371
2009-10-01,0,0001,0.00010158472071751884,3.149126342243084
2009-11-01,0,0001,0.002057710483414697,61.73131450244091
2009-12-01,0,0001,0.0040997699334014035,127.0928679354435
2010-01-01,0,0001,0.005481861802320116,169.93771587192361
2010-02-01,0,0001,0.004701117578203516,131.63129218969843
2010-03-01,0,0001,0.0023892390009477692,74.06640902938085
2010-04-01,0,0001,0.0008831852352640217,26.49555705792065
2010-05-01,0,0001,0.0008770445994146099,27.188382581852906
2010-06-01,0,0001,4.597457575822286e-06,0.1379237272746686
2010-07-01,0,0001,7.39271215030265e-05,2.291740766593821
2010-08-01,0,0001,5.668221061434505e-05,1.7571485290446966
2010-09-01,0,0001,0.00033718405143157317,10.115521542947194
2010-10-01,0,0001,0.0006763067930153881,20.96551058347703
2010-11-01,0,0001,0.0003704827439040147,11.11448231712044
2010-12-01,0,0001,0.003953853349252559,122.56945382682933
2011-01-01,0,0001,0.0032258211987564417,100.00045716144969
2011-02-01,0,0001,0.009256563902712837,259.18378927595944
2011-03-01,0,0001,0.004056960139051248,125.7657643105887
2011-04-01,0,0001,0.0007663789748078891,22.991369244236672
2011-05-01,0,0001,0.00040982382506430797,12.704538576993546
2011-06-01,0,0001,5.0772872354493026e-05,1.5231861706347907
2011-07-01,0,0001,0.0002530673837008306,7.845088894725748
2011-08-01,0,0001,9.512445503769186e-05,2.948858106168448
2011-09-01,0,0001,0.0005733507941001,17.200523823003003
2011-10-01,0,0001,0.000452256880556137,14.019963297240247
2011-11-01,0,0001,0.0015012168997222356,45.036506991667075
2011-12-01,0,0001,0.004826106042475792,149.60928731674954
2012-01-01,0,0001,0.006455555332819713,200.12221531741108
2012-02-01,0,0001,0.006908532237347499,200.34743488307745
2012-03-01,0,0001,0.004203419435407275,130.30600249762554
2012-04-01,0,0001,0.0015633212686472387,46.89963805941716
2012-05-01,0,0001,4.6004761403600944e-05,1.4261476035116294
2012-06-01,0,0001,2.875004491964024e-05,0.8625013475892072
2012-07-01,0,0001,0.00013906364953790456,4.310973135675042
2012-08-01,0,0001,8.468360316878794e-05,2.625191698232426
2012-09-01,0,0001,0.0001241480505508155,3.724441516524465
2012-10-01,0,0001,0.00054627294152579,16.934461187299494
2012-11-01,0,0001,0.0017969888479044303,53.90966543713291
2012-12-01,0,0001,0.00653712187993619,202.65077827802187
2013-01-01,0,0001,0.006051484092458201,187.59600686620422
2013-02-01,0,0001,0.006551017004401005,183.42847612322814
2013-03-01,0,0001,0.0016841158208495645,52.2075904463365
2013-04-01,0,0001,0.00010936450927828769,3.2809352783486307
2013-05-01,0,0001,0.0004933143697609424,15.292745462589213
2013-06-01,0,0001,0.0008118186584930871,24.35455975479261
2013-07-01,0,0001,0.00017504443802972684,5.426377578921532
2013-08-01,0,0001,0.0007968828666928128,24.7033688674772
2013-09-01,0,0001,0.00016278854647379918,4.8836563942139755
2013-10-01,0,0001,0.0011994028901890848,37.18148959586163
2013-11-01,0,0001,0.0013319928420048553,39.95978526014566
2013-12-01,0,0001,0.006268213070214218,194.31460517664075
2014-01-01,0,0001,0.009945915755457757,308.32338841919045
2014-02-01,0,0001,0.004692676085018725,131.3949303805243
2014-03-01,0,0001,0.0023624388624301188,73.23560473533368
2014-04-01,0,0001,0.0007395896783440378,22.187690350321134
2014-05-01,0,0001,0.000245388391627407,7.607040140449618
2014-06-01,0,0001,4.5656210288800135e-06,0.1369686308664004
2014-07-01,0,0001,5.6360828142523885e-05,1.7471856724182404
2014-08-01,0,0001,0.0004085764556366553,12.665870124736314
2014-09-01,0,0001,0.0011035267959884243,33.105803879652726
2014-10-01,0,0001,0.0017002698437855988,52.70836515735356
2014-11-01,0,0001,0.0008238570685611585,24.715712056834754
2014-12-01,0,0001,0.0023325474331769387,72.3089704284851
2015-01-01,0,0001,0.00738077373473103,228.8039857766619
2015-02-01,0,0001,0.005225228249361783,146.30639098212995
2015-03-01,0,0001,0.003490640021526185,108.20984066731174
2015-04-01,0,0001,0.0026944578433511766,80.8337353005353
2015-05-01,0,0001,0.00018381826556896123,5.698366232637798
2015-06-01,0,0001,4.8396780649195615e-06,0.14519034194758684
2015-07-01,0,0001,0.00018664452033239246,5.785980130304166
2015-08-01,0,0001,0.0005396898654017843,16.73038582745531
2015-09-01,0,0001,0.0006248392988345811,18.745178965037432
2015-10-01,0,0001,0.0011173910537334616,34.639122665737304
2015-11-01,0,0001,0.0015984616246129423,47.95384873838827
2015-12-01,0,0001,0.0011483773944059917,35.59969922658574
2016-01-01,0,0001,0.0037622835529364566,116.63079014103016
2016-02-01,0,0001,0.006108869385080832,177.1572121673441
2016-03-01,0,0001,0.0009924153334870936,30.764875338099902
2016-04-01,0,0001,0.0016202049874380544,48.60614962314163
2016-05-01,0,0001,6.2757229838274165e-06,0.19454741249864993
2016-06-01,0,0001,0.0001938207708655193,5.8146231259655785
2016-07-01,0,0001,0.00012902487961466162,3.99977126805451
2016-08-01,0,0001,0.00010529955137486415,3.2642860926207886
2016-09-01,0,0001,0.00043285553306896316,12.985665992068894
2016-10-01,0,0001,0.000918159861138105,28.46295569528126
2016-11-01,0,0001,0.0008226285691202631,24.678857073607894
2016-12-01,0,0001,0.0028863427664301247,89.47662575933387
2017-01-01,0,0001,0.0045105751582207405,139.82782990484296
2017-02-01,0,0001,0.00468178613676244,131.09001182934833
2017-03-01,0,0001,0.004957741100147465,153.6899741045714
2017-04-01,0,0001,0.0010647881102250352,31.943643306751056
2017-05-01,0,0001,0.0007750793374206444,24.027459460039974
2017-06-01,0,0001,0.00010834090622293978,3.2502271866881935
2017-07-01,0,0001,0.0001556001203154141,4.823603729777838
2017-08-01,0,0001,6.598115429274159e-06,0.20454157830749892
2017-09-01,0,0001,0.0011477710944318461,34.43313283295539
2017-10-01,0,0001,0.0004061719956478572,12.591331865083573
2017-11-01,0,0001,0.001030900626004394,30.927018780131817
2017-12-01,0,0001,0.003377615512628183,104.70608089147368
2018-01-01,0,0001,0.006159724204688947,190.9514503453574
2018-02-01,0,0001,0.007578637290503808,212.2018441341066
2018-03-01,0,0001,0.00390794427494889,121.14627252341559
2018-04-01,0,0001,0.00032674730097662265,9.80241902929868
2018-05-01,0,0001,0.0001299115564151734,4.027258248870376
2018-06-01,0,0001,0.0003628649327150715,10.885947981452146
2018-07-01,0,0001,0.0006548797298403233,20.30127162505002
2018-08-01,0,0001,0.00047479553853264976,14.718661694512143
2018-09-01,0,0001,0.00018233278072470545,5.469983421741164
2018-10-01,0,0001,0.0013058081392807997,40.48005231770479
2018-11-01,0,0001,0.0016150644617509392,48.45193385252818
2018-12-01,0,0001,0.004325295008930274,134.08414527683848
2019-01-01,0,0001,0.005498367949564759,170.44940643650753
2019-02-01,0,0001,0.007171640109318762,200.80592306092535
2019-03-01,0,0001,0.0023085993728130284,71.56658055720388
2019-04-01,0,0001,0.0019524838292246625,58.574514876739876
2019-05-01,0,0001,0.0001349069690060835,4.182116039188589
2019-06-01,0,0001,0.00010895932002942277,3.2687796008826835
2019-07-01,0,0001,0.0006536560105773927,20.26333632789917
2019-08-01,0,0001,2.0674246449093903e-05,0.640901639921911
2019-09-01,0,0001,0.0016531400209592092,49.59420062877627
2019-10-01,0,0001,0.0006164044503504826,19.108537960864957
2019-11-01,0,0001,0.0018233180227143298,54.69954068142989
2019-12-01,0,0001,0.003622758111744256,112.30550146407194
2020-01-01,0,0001,0.005226913386986695,162.03431499658754
2020-02-01,0,0001,0.005126657703370063,148.67307339773183
2020-03-01,0,0001,0.004300902385179606,133.32797394056777
2020-04-01,0,0001,0.0005817489919185583,17.452469757556752
2020-05-01,0,0001,2.7775507131052563e-05,0.8610407210626294
2020-06-01,0,0001,5.5437608615056875e-06,0.16631282584517063
2020-07-01,0,0001,5.324779550817673e-06,0.16506816607534788
2020-08-01,0,0001,2.8479505543964702e-05,0.8828646718629057
2020-09-01,0,0001,0.0008997366800979567,26.9921004029387
2020-10-01,0,0001,0.0015712232290362909,48.707920100125015
2020-11-01,0,0001,0.0004930891024972995,14.792673074918987
2020-12-01,0,0001,0.003024529263413606,93.76040716582177
2021-01-01,0,0001,0.005382899126152939,166.8698729107411
2021-02-01,0,0001,0.0031426368232218694,87.99383105021234
2021-03-01,0,0001,0.0044746582374133315,138.71440535981327
2021-04-01,0,0001,0.0006086773466928752,18.260320400786256
2021-05-01,0,0001,0.0002722785657211571,8.44063553735587
2021-06-01,0,0001,1.3479599743668852e-06,0.04043879923100656
2021-07-01,0,0001,4.305718231330798e-05,1.3347726517125476
2021-08-01,0,0001,0.0003833443973044891,11.883676316439162
2021-09-01,0,0001,0.0006876384862847624,20.62915458854287
2021-10-01,0,0001,0.000419160534606695,12.993976572807544
2021-11-01,0,0001,0.0014739259382168068,44.2177781465042
2021-12-01,0,0001,0.007631194445152323,236.567027799722
2022-01-01,0,0001,0.008585535982119311,266.15161544569867
2022-02-01,0,0001,0.004689643395347464,131.310015069729
2022-03-01,0,0001,0.0034329091246909113,106.42018286541825
2022-04-01,0,0001,0.000919144647761966,27.57433943285898
2022-05-01,0,0001,6.992056385039529e-06,0.2167537479362254
2022-06-01,0,0001,2.757493569534822e-05,0.8272480708604466
2022-07-01,0,0001,5.627635177008039e-06,0.1744566904872492
2022-08-01,0,0001,5.115147051984203e-05,1.585695586115103
2022-09-01,0,0001,1.4680352514809905e-05,0.4404105754442972
2022-10-01,0,0001,5.527452599555092e-05,1.7135103058620786
2022-11-01,0,0001,0.00012031627312251247,3.609488193675374
2022-12-01,0,0001,0.000868976068895533,26.938258135761522
2023-01-01,0,0001,0.001388404287708047,43.04053291894946
2023-02-01,0,0001,0.0023845585057141318,66.76763815999568
2023-03-01,0,0001,0.0012925355089831658,40.06860077847814
2023-04-01,0,0001,0.00010398021227368698,3.1194063682106097
2023-05-01,0,0001,7.519679279977317e-05,2.331100576792968
2023-06-01,0,0001,8.92354126309157e-07,0.02677062378927471
2023-07-01,0,0001,4.989426468350371e-06,0.15467222051886148
2023-08-01,0,0001,1.1507357731623614e-05,0.35672808968033204
2023-09-01,0,0001,2.138332101308616e-05,0.6414996303925848
2023-10-01,0,0001,0.0003392084326050408,10.515461410756265
2023-11-01,0,0001,0.0010189124485780728,30.567373457342182
2023-12-01,0,0001,0.001916586307376713,59.4141755286781
2024-01-01,0,0001,0.0016980036374738554,52.63811276168952
2024-02-01,0,0001,0.004341071937699076,125.89108619327318
2024-03-01,0,0001,0.005737506514001668,177.8627019340517
2024-04-01,0,0001,0.0006513428653290436,19.54028595987131
2024-05-01,0,0001,0.0001233856017393744,3.8249536539206064
2024-06-01,0,0001,5.081886694644158e-06,0.15245660083932475
2024-07-01,0,0001,1.4276942013141425e-05,0.44258520240738414
2024-08-01,0,0001,5.265330914967137e-05,1.6322525836398125
2024-09-01,0,0001,0.0002193240084826159,6.579720254478477
2024-10-01,0,0001,0.0008221949023371135,25.488041972450517
2024-11-01,0,0001,0.0036853430881521646,110.56029264456494
2024-12-01,0,0001,0.0011878866898699242,36.82448738596765
2025-01-01,0,0001,0.009166648479348958,284.16610285981767
2025-02-01,0,0001,0.005440159180376922,152.3244570505538
2025-03-01,0,0001,0.0068456996653118735,212.21668962466808
2025-04-01,0,0001,0.0019211632419697498,57.6348972590925
2025-05-01,0,0001,0.00032864430828305447,10.187973556774688
2025-06-01,0,0001,2.1069159779548155e-05,0.6320747933864446
2025-07-01,0,0001,9.68807996884395e-05,3.0033047903416246
2025-08-01,0,0001,0.0001005384510383221,3.116691982187985
2025-09-01,0,0001,0.0008366670419051861,25.10001125715558
2025-10-01,0,0001,0.0007564521587474233,23.450016921170125
2025-11-01,0,0001,0.0008772495191316475,26.317485573949423
2025-12-01,0,0001,0.0023622435954077934,73.22955145764159
